지점,지점명,일시,평균풍속(KT),최대풍속(KT),최대순간풍속(KT),최대풍속 나타난시각(hhmi),최대순간풍속 나타난시각(hhmi),최대풍속 풍향(deg),최대순간풍속 풍향(deg),최단시정현상,최고기온(°C),최저기온(°C),최고기온시각(hhmi),최저기온시각(hhmi),평균해면기압(hPa),최고해면기압(hPa),최저해면기압(hPa),강수량합(mm),1시간최다강수(mm),1시간최다강수 시각(hhmi),30분최다강수(mm),10분최다강수(mm),최심신적설(cm),최심적설(cm),평균운량(1/8),5/8이상최저운고(FT),평균이슬점온도(°C),평균상대습도(%),기사란
182,제주공항,2023-02-02,5.8,9,17,413,513,30,30,,6.5,3,1522,549,1025.9,1028.3,1024.4,,,,,,,,5.1,15000,-4.4,54,
182,제주공항,2023-02-03,5.7,11,18,1321,1320,320,320,,5.8,1.9,1259,116,1024,1025.5,1022.5,,,,,,,,6.5,2500,-2.9,60,
182,제주공항,2023-02-04,4.9,8,14,225,222,320,330,,7.1,3.7,1329,2355,1025.9,1027.5,1024.3,,,,,,,,2.5,2500,-2.9,55,
182,제주공항,2023-02-05,5.3,7,14,537,938,170,150,,9.4,1,1525,710,1025,1026.7,1023.2,,,,,,,,2.2,18000,-3.6,54,
182,제주공항,2023-02-06,7.7,14,20,1612,1544,80,90,,11.3,3.5,1124,5,1020.6,1024.2,1017.8,5.1,,,,,,,7.5,2500,2.1,69,{비}1149-2400.
182,제주공항,2023-02-07,5.6,12,16,122,114,60,60,5,13.5,4.1,1342,2346,1019.8,1022.8,1017.5,,,,,,,,4.5,2500,3,65,{연무}1900-2400.
182,제주공항,2023-02-08,4.4,9,16,1411,2052,350,350,10,11.3,3.2,1116,320,1026.1,1028,1022.6,,,,,,,,3.1,18000,-0.9,56,{연무}0-200. {박무}200-700.
182,제주공항,2023-02-09,11,21,31,1243,1437,110,110,63,13.6,4.8,1112,111,1023.5,1027.3,1017,16.1,,,,,,,7.5,2500,3.4,68,{비}1631-2400. {박무}1900-2400.
182,제주공항,2023-02-10,7.3,21,32,118,111,40,40,63,9.5,5.1,43,2153,1019.7,1023.1,1015,15.9,,,,,,,6.2,2500,4.9,81,{박무}0-400. {비}0-500. {비}642-738.
182,제주공항,2023-02-11,7.8,14,20,1614,1533,60,50,10,12.5,3.5,1434,518,1021.9,1023.3,1019.7,,,,,,,,6.6,2500,5.3,78,{박무}500-600. {박무}1600-1700. {박무}1800-2200.
182,제주공항,2023-02-12,13,22,29,1804,1607,70,90,63,13.7,7.2,1110,622,1018.3,1022.7,1013.3,21.8,,,,,,,6.9,3000,7,80,{비}1309-2400. {박무}1400-2400.
182,제주공항,2023-02-13,8.4,20,26,156,153,90,90,61,10.3,6.8,229,2322,1017.1,1020.5,1012.1,6.7,,,,,,,7.6,500,5.6,81,{비}0-1300. {박무}0-1300. {연무}1300-2000. {박무}2000-2400.
182,제주공항,2023-02-14,7.3,11,19,209,538,330,350,10,7.6,4,1339,2342,1022.8,1024.9,1020.2,,,,,,,,4.3,2500,-0.5,65,{박무}0-600.
182,제주공항,2023-02-15,4,7,12,1526,1520,350,360,61,6.4,2.2,1120,450,1027.9,1031.4,1024.1,5.1,,,,,,,7.8,2500,1.7,80,{박무}705-800. {비}705-839. {비}1031-1100. {비}1239-2400. {박무}1300-2400.
182,제주공항,2023-02-16,4.4,7,12,738,720,120,120,61,7.9,4.5,1202,2311,1030.7,1032,1029.3,0.6,,,,,,,7.1,2500,4,84,{비}0-100. {박무}0-100. {박무}200-900. {이슬비}525-538. {이슬비}800-1000. {비}1046-1400. {박무}1300-1500.
182,제주공항,2023-02-17,4.5,10,14,2141,2118,70,90,10,12.2,3.6,1235,309,1026.4,1029.5,1023,0,,,,,,,7.5,2500,6.5,84,{비}1629-1845. {박무}2300-2400. {비}2400-2400.
182,제주공항,2023-02-18,5.6,11,17,1425,1420,300,300,61,15.8,11.3,1116,2,1020.1,1023.1,1017.4,2,,,,,,,8,2500,10.8,85,{비}0-100. {박무}0-400. {비}1405-1424. {비}1438-1629. {박무}1600-1629. {비}1718-2100. {박무}1800-2200.
182,제주공항,2023-02-19,11.5,19,31,433,334,300,300,10,13.4,3.9,1,2305,1022,1025.6,1017.6,3.6,,,,,,,6.4,2000,3.3,73,{비}120-540. {박무}152-540. {박무}942-1500.
182,제주공항,2023-02-20,9,18,30,1729,1736,320,320,,8.9,2.6,1237,2217,1028,1032.2,1025.2,,,,,,,,3.2,3500,-3.4,53,
182,제주공항,2023-02-21,7.9,13,24,538,553,360,10,,5,0.8,1647,2305,1033.7,1035.7,1031.9,,,,,,,,2.9,3000,-6.1,53,
182,제주공항,2023-02-22,5,9,15,2152,2159,330,320,61,9.6,0.9,1050,259,1029.6,1033.5,1025.9,0.7,,,,,,,5.4,2500,2.2,73,{비}2300-2400. {박무}2300-2400.
182,제주공항,2023-02-23,4.1,8,15,20,39,330,340,61,7.8,6,1533,1012,1024,1026.3,1021.7,3.3,,,,,,,7.7,3000,3.3,78,{박무}0-400. {비}0-500. {비}2204-2400. {박무}2400-2400.
182,제주공항,2023-02-24,6.7,13,22,649,634,360,360,61,10.9,5.8,1405,254,1024.8,1029.4,1021.4,1.9,,,,,,,4.1,2500,0.5,61,{박무}0-300. {비}0-400. {연무}1000-1200. {연무}1500-1800.
182,제주공항,2023-02-25,9.3,13,24,944,1625,330,330,,6.4,3.1,1,2233,1033.1,1036.7,1029.2,,,,,,,,4.1,3000,-3.5,57,
182,제주공항,2023-02-26,4.8,8,16,115,115,10,350,,8.3,2.6,1616,2330,1037,1038.5,1036.1,,,,,,,,1.5,,-4.4,52,
182,제주공항,2023-02-27,4.8,7,18,252,712,170,160,,11.9,1.3,1402,219,1034.7,1036.6,1032.6,,,,,,,,1,,0.4,64,
182,제주공항,2023-02-28,5.1,9,17,2207,2212,220,220,,15.5,3.7,1516,306,1028.1,1032.6,1024.7,,,,,,,,1.8,4000,3.6,62,
182,제주공항,2023-03-01,7.8,14,22,1337,1336,300,300,61,14.5,7.4,135,2300,1023.4,1027.5,1021.1,4.3,,,,,,,6.3,2500,5.6,72,{비}500-1220. {박무}700-1300.
182,제주공항,2023-03-02,9.9,17,30,339,318,330,330,,7.7,4.5,27,2116,1029.5,1031.1,1027.2,,,,,,,,1.9,4000,-5,45,
182,제주공항,2023-03-03,3.8,7,12,230,27,170,330,,10.3,1,1523,555,1029.2,1031.2,1027.1,,,,,,,,3.7,18000,-2.7,53,
182,제주공항,2023-03-04,4.9,7,12,540,1505,160,30,,13.3,5,1457,433,1028.3,1029.4,1026.8,,,,,,,,3,13000,0.8,57,
182,제주공항,2023-03-05,5.6,11,16,1358,1341,50,70,5,15.4,5.1,1447,648,1027.5,1029.4,1025.6,,,,,,,,0.6,,2.2,58,{연무}800-1200.
182,제주공항,2023-03-06,6.7,15,22,1608,1342,280,290,,15.9,7,1511,120,1025,1026.8,1022.8,,,,,,,,0,,3.5,59,
182,제주공항,2023-03-07,6.4,15,26,1235,1359,260,260,,21,6.3,1149,305,1022.8,1024.1,1021.3,,,,,,,,0.9,20000,1.9,49,
182,제주공항,2023-03-08,7.3,17,29,1608,1349,210,230,,20.8,7.6,1506,530,1020.7,1022.8,1018,,,,,,,,3.1,20000,5.8,56,
182,제주공항,2023-03-09,7.1,18,32,1229,1227,280,280,47,20.3,9,1050,2359,1016.8,1019.7,1014.9,,,,,,,,4.8,100,10.1,75,{연무}1100-1300. {박무}1300-1900. {안개 또는 어는안개 또는 빙무}1900-1923. {안개 또는 어는안개 또는 빙무}{9}1923-2100. {안개 또는 어는안개 또는 빙무}{6}2100-2200. {안개 또는 어는안개 또는 빙무}{9}2200-2400. {안개 또는 어는안개 또는 빙무}{2}2400-2400.
182,제주공항,2023-03-10,2.6,6,12,1311,1316,340,310,47,15.6,5.4,1503,643,1020.6,1022,1019.2,,,,,,,,2.8,100,9.5,87,{안개 또는 어는안개 또는 빙무}{2}0-100. {안개 또는 어는안개 또는 빙무}{1}100-200. {안개 또는 어는안개 또는 빙무}{8}200-300. {안개 또는 어는안개 또는 빙무}{4}300-341. {안개 또는 어는안개 또는 빙무}341-400. {박무}400-427. {안개 또는 어는안개 또는 빙무}{9}427-438. {안개 또는 어는안개 또는 빙무}{8}438-500. {안개 또는 어는안개 또는 빙무}{6}500-600. {안개 또는 어는안개 또는 빙무}{9}600-633. {안개 또는 어는안개 또는 빙무}633-700. {박무}700-2100. {안개 또는 어는안개 또는 빙무}2100-2300. {박무}2300-2400.
182,제주공항,2023-03-11,2.7,6,9,1129,1130,300,290,41,18,8.1,1532,541,1022.7,1024.2,1021.4,,,,,,,,5.4,500,9,81,{박무}0-32. {안개 또는 어는안개 또는 빙무}32-100. {박무}100-800. {안개 또는 어는안개 또는 빙무}800-1000. {박무}1000-1600. {안개 또는 어는안개 또는 빙무}1600-1800. {안개 또는 어는안개 또는 빙무}{9}1800-2000. {안개 또는 어는안개 또는 빙무}2000-2118. {안개 또는 어는안개 또는 빙무}{9}2118-2133. {박무}2133-2400.
182,제주공항,2023-03-12,10,19,33,2143,2244,320,330,63,21.5,5.2,1034,2337,1023.1,1028.4,1018.7,11.4,,,,,,,6.8,1000,5,68,{박무}0-200. {비}1039-1112. {박무}1041-1500. {비}1129-1625.
182,제주공항,2023-03-13,6.9,18,32,10,8,330,330,,8.3,2.9,1409,2153,1025.5,1028.3,1022.1,,,,,,,,1.5,3500,-5,47,
182,제주공항,2023-03-14,4.9,8,12,1406,807,40,170,,14.9,2.4,1509,648,1020.2,1022.3,1018.5,,,,,,,,0,,0.6,55,
182,제주공항,2023-03-15,7.3,18,27,1400,1215,210,200,10,22.2,7.1,1339,257,1020.8,1024.4,1019,,,,,,,,2.8,2000,7.8,65,{박무}2400-2400.
182,제주공항,2023-03-16,5,9,14,1413,1410,10,360,10,13.2,6.2,1625,654,1026.5,1028.8,1024.4,,,,,,,,3.6,2000,1.5,57,{박무}0-300.
182,제주공항,2023-03-17,10.2,21,27,1306,1231,80,70,61,14.9,7.9,1150,41,1021.5,1025.5,1018.4,16.2,,,,,,,7.8,2500,7.1,78,{비}1228-2400. {박무}1400-1900.
182,제주공항,2023-03-18,6.5,11,18,1,119,60,40,,13.1,6.1,1313,2357,1020.2,1022.6,1018.2,0,,,,,,,3.5,2500,2.6,60,{비}0-308.
182,제주공항,2023-03-19,3.7,6,10,1144,1136,360,360,10,12,5.3,1510,614,1021.1,1023.4,1019.1,,,,,,,,3.8,7000,3.2,68,{연무}700-2200. {박무}2200-2400.
182,제주공항,2023-03-20,3.7,6,14,442,904,170,120,10,14.5,5.6,1417,349,1016.2,1019.4,1013,,,,,,,,6,4000,5.7,68,{박무}0-500. {연무}1000-1300. {연무}2100-2400.
182,제주공항,2023-03-21,11.3,19,26,2102,2120,90,90,61,18.5,12.2,1519,521,1010.5,1012.9,1008.6,0.4,,,,,,,7,2500,12.2,85,{연무}0-200. {비}440-1431. {박무}500-600. {박무}651-1500.
182,제주공항,2023-03-22,6.3,17,23,949,945,60,60,10,21.1,13.8,1350,145,1008,1010.6,1004.5,0,,,,,,,7.1,2500,14.9,89,{박무}100-200. {박무}900-1200. {비}1600-1700. {박무}2400-2400.
182,제주공항,2023-03-23,5.1,11,14,8,3,70,70,61,15.8,11.3,1,2326,1006.9,1012.7,1002.2,7,,,,,,,7.8,200,11.9,91,{박무}0-16. {안개 또는 어는안개 또는 빙무}{9}16-100. {안개 또는 어는안개 또는 빙무}{6}100-200. {안개 또는 어는안개 또는 빙무}{4}200-341. {비}{4}240-341. {비}{9}341-400. {안개 또는 어는안개 또는 빙무}{9}341-400. {비}{4}400-500. {안개 또는 어는안개 또는 빙무}{4}400-500. {비}{9}500-518. {안개 또는 어는안개 또는 빙무}{9}500-518. {비}518-800. {박무}518-2400. {이슬비}800-1150. {황사 또는 공중먼지}2100-2400.
182,제주공항,2023-03-24,5,13,17,2306,2258,70,70,61,12.4,10.1,2246,1427,1015.2,1018.2,1012,8.8,,,,,,,7.8,2500,7.7,81,{박무}0-100. {황사 또는 공중먼지}0-1000. {박무}1400-2400. {비}1407-2400.
182,제주공항,2023-03-25,11.1,16,21,322,318,80,80,61,14.2,11.7,1455,608,1017.9,1019.8,1016.2,0.6,,,,,,,8,2500,9.6,83,{비}0-423. {박무}0-600. {비}2010-2100.
182,제주공항,2023-03-26,5.9,10,19,455,453,350,350,,13.1,8.7,1505,2357,1018.5,1022.3,1015.5,0.2,,,,,,,4,2500,3.7,62,{비}400-748.
182,제주공항,2023-03-27,4.6,8,13,306,1951,40,330,,12.5,6.6,1634,2312,1023,1024.5,1020.7,,,,,,,,2.2,18000,-3,42,
182,제주공항,2023-03-28,4.2,8,12,457,1202,170,340,5,14.8,4.9,1523,406,1024.9,1026.7,1023.8,,,,,,,,0.9,20000,0.7,51,{연무}2100-2400.
182,제주공항,2023-03-29,4.4,7,10,152,1142,210,340,5,14.7,8.6,1339,109,1022.8,1024.6,1021,,,,,,,,3.5,20000,5.6,65,{연무}0-700. {박무}700-800. {연무}800-1500.
182,제주공항,2023-03-30,7.2,17,23,1635,1650,70,70,5,17.8,6.8,1410,536,1019.3,1022.1,1016.7,,,,,,,,6.6,12000,7,65,{연무}1300-1800.
182,제주공항,2023-03-31,4.6,11,15,341,337,120,120,,18.5,11.9,1434,2350,1018.1,1019.5,1016.4,,,,,,,,3,10000,7.9,62,
182,제주공항,2023-04-01,11.6,21,28,1426,1342,70,70,10,19.3,10.5,1025,301,1015.4,1017.2,1013.7,,,,,,,,4.1,2000,10,71,{박무}600-1300. {박무}2200-2400.
182,제주공항,2023-04-02,16,24,33,1753,1722,100,90,10,18.8,13.2,1617,448,1017.5,1019.3,1015.4,,,,,,,,0.6,,6.6,56,{박무}0-400.
182,제주공항,2023-04-03,18.5,28,37,1142,1133,80,90,,20.3,12,1430,304,1020.5,1021.5,1019.3,,,,,,,,3.6,2500,8.5,62,
182,제주공항,2023-04-04,11.9,22,33,3,943,100,120,,21.1,14.8,1033,25,1016.8,1020.8,1011.6,1.4,0.8,2214,0.8,0.5,,,7.5,3000,11.1,64,{비}1123-1313. {비}1340-1507. {비}1639-1711. {비}1724-2400.
182,제주공항,2023-04-05,10.4,18,34,1001,612,220,180,10,21.4,12.1,338,2300,1011,1014.4,1007.9,11.2,2.1,1010,1.5,0.7,,,7.8,500,12.7,80,{비}0-1419. {박무}1000-1200. {박무}1400-2400.
182,제주공항,2023-04-06,8,13,22,34,334,270,270,10,13,8.6,1049,2308,1013.9,1015.3,1012.1,6,3,2211,2.1,0.9,,,7.3,2500,8.4,82,{박무}1200-1300. {박무}1700-2400. {비}1900-2400.
182,제주공항,2023-04-07,8.8,15,24,1852,1852,300,300,61,13.3,8.7,1402,2356,1017.8,1021.9,1014.8,0.5,0.4,1,0.4,0.2,,,6.4,2000,6.3,75,{비}0-151. {박무}0-700. {박무}1500-2200.
182,제주공항,2023-04-08,9.3,18,26,1327,1246,300,290,,13.4,7.3,1226,2125,1023.4,1025.1,1021.8,,,,,,,,0.8,20000,0.9,53,
182,제주공항,2023-04-09,6.3,11,17,1514,1514,300,310,,16.1,5.9,1315,305,1021.8,1024.1,1019.5,,,,,,,,0.1,,-1.5,41,
182,제주공항,2023-04-10,5.7,9,13,1202,1204,60,70,,17.4,6.6,1208,204,1017.7,1020,1014.7,,,,,,,,2.7,20000,5.7,62,
182,제주공항,2023-04-11,14.6,27,44,1250,1245,210,210,10,23.9,10.6,1257,4,1013.6,1016.1,1010.9,0,0,,0,0,,,4.4,2500,11.9,66,{비}1800-1900. {박무}2400-2400.
182,제주공항,2023-04-12,4,12,18,2,15,300,320,6,17.8,7.1,1401,2355,1019.2,1021.1,1016,,,,,,,,0.7,2500,-1.4,40,{박무}0-300. {황사 또는 공중먼지}400-2400.
182,제주공항,2023-04-13,4.5,9,14,1327,1349,30,30,,18.2,5.6,1534,539,1018.4,1021.4,1015.4,,,,,,,,2.3,16000,3,52,{황사 또는 공중먼지}0-2000.
182,제주공항,2023-04-14,13.1,28,39,1430,1424,90,90,63,17.5,12.8,1728,952,1011.2,1017.5,1005.5,18.6,4.8,929,3.4,1.7,,,7.9,2500,12.2,84,{비}224-352. {비}424-700. {비}813-1627. {박무}935-1034. {박무}1200-1242. {박무}1300-1513. {비}2033-2300. {이슬비}2300-2400. {비}2400-2400.
182,제주공항,2023-04-15,7.4,18,25,1,1,80,80,61,16.5,11.6,1428,2353,1006.4,1007.5,1005.3,4,1.5,621,0.9,0.5,,,7.5,200,12.1,89,{비}0-900. {박무}100-900.
182,제주공항,2023-04-16,9.3,20,35,907,905,270,260,10,16.7,8.6,839,2356,1007.2,1013.8,1002.4,,,,,,,,3.6,2500,8.1,73,{박무}500-600.
182,제주공항,2023-04-17,4.7,9,13,1046,1040,40,40,,19.5,6.7,1604,456,1015.5,1017.8,1013.5,,,,,,,,1.3,20000,6.3,60,
182,제주공항,2023-04-18,17.6,33,53,921,935,200,200,,26.5,14.3,957,1,1010.6,1014.6,1009.2,,,,,,,,4,2500,14.8,64,
182,제주공항,2023-04-19,5.3,11,17,16,9,240,230,47,22.5,15.2,58,2238,1009.7,1011.2,1008.1,,,,,,,,6.2,200,17,88,{박무}300-600. {안개 또는 어는안개 또는 빙무}600-700. {박무}700-900. {박무}1800-1809. {안개 또는 어는안개 또는 빙무}1809-1928. {안개 또는 어는안개 또는 빙무}{8}1928-2000. {안개 또는 어는안개 또는 빙무}{9}2000-2033. {박무}2033-2400.
182,제주공항,2023-04-20,3.2,7,11,1029,1029,30,40,10,21.1,13,1257,512,1009.9,1011.4,1007.7,,,,,,,,3,1500,14.4,85,{박무}0-600.
182,제주공항,2023-04-21,9.3,20,27,1303,1256,90,100,44,23.2,13.5,1303,700,1011.2,1014.5,1009.1,,,,,,,,2.9,200,12.3,79,{박무}600-610. {안개 또는 어는안개 또는 빙무}{9}610-739. {안개 또는 어는안개 또는 빙무}739-800. {안개 또는 어는안개 또는 빙무}{9}800-809. {안개 또는 어는안개 또는 빙무}809-835. {박무}835-1000. {박무}2300-2400.
182,제주공항,2023-04-22,18,27,34,1428,1044,70,70,10,18.6,13.4,1240,2320,1017.6,1020.6,1014.6,,,,,,,,2,3000,6.8,57,{박무}0-100. {황사 또는 공중먼지}100-2100.
182,제주공항,2023-04-23,18.1,23,31,748,733,80,80,,17.7,13.1,1330,249,1021.7,1023.6,1019.8,,,,,,,,6,10000,7.7,63,
182,제주공항,2023-04-24,13.5,17,24,908,1537,80,80,,14.5,12.2,1,1154,1022.3,1024.3,1020,3.6,1.9,1114,1.1,0.6,,,7.9,3500,8.7,72,{비}621-900. {비}944-1533.
182,제주공항,2023-04-25,9.3,14,19,541,238,80,120,61,13.8,11.3,59,1738,1014.9,1020,1011.7,6,0.9,1028,0.6,0.3,,,7.8,2500,10.5,89,{비}353-2000. {박무}1000-1900.
182,제주공항,2023-04-26,7.1,13,19,1311,1313,300,310,,16.2,7.1,1142,2344,1017.1,1020.3,1014.9,,,,,,,,1,2500,6.4,71,
182,제주공항,2023-04-27,4.7,9,13,1704,1724,60,40,,16.6,4.7,1711,317,1020.8,1022.5,1019.4,,,,,,,,2.3,20000,7.2,74,
182,제주공항,2023-04-28,4.1,10,15,1208,1215,320,330,,21.5,9.1,1442,548,1016.7,1020.5,1013,0,0,,0,0,,,5.5,3500,10.6,68,{비}1800-1827. {비}2124-2400.
182,제주공항,2023-04-29,7.3,15,23,1629,1624,300,300,61,22,11.7,1006,2340,1010.5,1014.4,1008.5,7,2.3,1244,1.5,0.6,,,7.7,2500,13.3,84,{비}0-200. {비}1111-1836. {박무}1200-1800.
182,제주공항,2023-04-30,6.3,13,21,1543,1555,290,280,,18.3,7.9,1524,618,1014.4,1015.7,1013.4,,,,,,,,0.5,,5.1,56,
182,제주공항,2023-05-01,5.1,11,18,327,323,220,220,,20,11.7,1621,2305,1018.4,1021.8,1014.7,,,,,,,,0,,4.9,50,
182,제주공항,2023-05-02,4.2,10,13,1518,1513,270,260,,21.4,10.3,1545,332,1022.5,1024.3,1021.1,,,,,,,,3.1,19000,8.3,59,
182,제주공항,2023-05-03,2.9,7,11,23,2203,220,180,65,20.4,13.4,1218,359,1020.5,1022.1,1017.9,52.3,25,2007,15.8,6.7,,,7.3,2800,11.6,75,{비}1215-2400. {박무}1300-2400.
182,제주공항,2023-05-04,8.3,27,40,1321,1315,110,110,97,23.2,15.4,2258,335,1011.7,1018,1007.3,87.1,12.1,824,6.9,3.4,,,8,1000,16.8,93,{비}0-943. {박무}0-2100. {뇌전과 강한비 뇌전과 강한눈 뇌전과 강한진눈깨비}943-1028. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}1028-1100. {뇌전과 강한비 뇌전과 강한눈 뇌전과 강한진눈깨비}1100-1125. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}1125-1228. {비}1228-1330. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}1330-1500. {비}1500-2400.
182,제주공항,2023-05-05,17.1,29,45,1434,1444,200,200,61,25.6,21.3,1633,2330,1003.4,1007.6,1000.1,40.2,9.3,842,5.2,4.5,,,8,2500,19.9,84,{비}0-2200. {}200-300. {박무}700-800. {박무}834-1000. {박무}1400-1600. {박무}1723-2100.
182,제주공항,2023-05-06,10.3,21,28,2316,2311,90,90,51,21.6,15.2,10,1927,1004.3,1007.3,1000.9,0,0,,0,0,,,6.4,200,15.6,89,{박무}500-600. {이슬비}1900-2100. {박무}1900-2100. {박무}2300-2400.
182,제주공항,2023-05-07,15,22,31,232,1217,90,80,61,16,12,38,2308,1009.1,1014.2,1006.6,15.7,3.6,1003,2.3,0.9,,,7.7,2500,12.4,91,{박무}0-1400. {이슬비}452-700. {비}700-1600. {박무}1500-1626. {이슬비}1600-1626. {이슬비}1715-1744. {비}2044-2400. {박무}2044-2400.
182,제주공항,2023-05-08,6.9,12,17,1559,911,70,80,,17.7,10.3,1559,404,1016.7,1018.8,1014.2,0,0,,0,0,,,4.3,2500,7.6,67,{비}0-25.
182,제주공항,2023-05-09,5,8,15,515,2133,80,180,,19,9,1426,508,1017.9,1019.6,1016.3,,,,,,,,1.8,20000,7.3,62,
182,제주공항,2023-05-10,4.7,9,13,1447,1445,300,300,,20.2,10.3,746,351,1017.6,1018.5,1016.3,,,,,,,,3.4,18000,8.1,59,
182,제주공항,2023-05-11,7.1,19,26,1346,1342,60,60,10,20.7,13.2,1311,552,1018.3,1019.4,1017.1,,,,,,,,5.8,17000,12.7,75,
182,제주공항,2023-05-12,3.9,11,15,132,149,90,90,61,19.5,12.5,1319,51,1017.5,1019.1,1016,4.2,2,2138,1.5,0.8,,,7,3000,12.8,78,
182,제주공항,2023-05-13,6,11,15,818,855,90,100,61,18.4,13,1645,2358,1013.7,1016.7,1011.4,5.8,1.8,53,1.2,0.6,,,6.1,2500,13.8,91,
182,제주공항,2023-05-14,3.4,8,11,1245,1226,300,280,10,19.7,11.1,1159,257,1010.6,1012.9,1009.1,,,,,,,,3.1,3000,13.2,85,{박무}2300-2400.
182,제주공항,2023-05-15,4.4,19,33,1025,1016,320,300,63,25.7,12.5,1429,541,1009.8,1014.8,1007,3.5,3.5,1009,3.5,2.8,,,2.8,3000,13.3,77,{박무}0-400. {박무}700-1200. {비}1009-1033. {}1024-1033. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}1033-1100. {비}1100-1200. {}1100-1200. {비}1228-1343. {박무}2000-2400.
182,제주공항,2023-05-16,3.8,7,10,1244,1257,40,20,10,25.4,13.3,1356,454,1012.9,1015.1,1011,,,,,,,,0.8,20000,14.5,75,{박무}0-200. {박무}2100-2400.
182,제주공항,2023-05-17,4.8,15,26,1438,1502,180,180,46,28.8,13.1,1427,352,1014,1015.6,1011.7,0.1,0.1,2314,0.1,0.1,,,7,200,15,75,{박무}0-122. {안개 또는 어는안개 또는 빙무}122-140. {안개 또는 어는안개 또는 빙무}{4}140-300. {안개 또는 어는안개 또는 빙무}{9}300-310. {박무}310-335. {안개 또는 어는안개 또는 빙무}{9}335-610. {박무}610-700. {박무}930-1100. {안개 또는 어는안개 또는 빙무}940-1000. {비}2314-2400.
182,제주공항,2023-05-18,14.7,29,39,1145,1120,80,80,51,22,15.9,8,624,1006.4,1011.8,1003.2,25.1,7.5,453,4.1,1.4,,,8,2500,16.5,90,{비}0-1000. {박무}423-800. {박무}900-1000. {박무}1011-1100. {비}1011-2100. {박무}1600-2400. {이슬비}2100-2400.
182,제주공항,2023-05-19,7.3,20,28,147,146,80,90,51,23.4,16.4,1518,423,1008.7,1012,1005.2,9.7,2.7,24,1.7,0.7,,,5.5,2500,16,87,{이슬비}0-219. {박무}0-700. {비}219-500. {이슬비}500-724. {박무}2100-2400.
182,제주공항,2023-05-20,6.1,10,13,1050,1043,60,50,10,22.1,14.9,1258,523,1012.4,1013.6,1011,,,,,,,,4.4,500,15.5,83,{박무}0-300. {박무}1800-2400.
182,제주공항,2023-05-21,5.5,11,18,1216,1228,300,290,10,19.1,15.2,1302,611,1011.8,1013.5,1010.3,,,,,,,,6,200,14.5,87,{박무}0-900.
182,제주공항,2023-05-22,4.4,11,19,1714,1734,350,360,6,21,12.5,1644,2348,1009.3,1010.6,1007.3,0.3,0.3,1158,0.3,0.3,,,6.2,2500,13,81,{비}1040-1400. {황사 또는 공중먼지}1100-2400. {비}1440-1651. {박무}1440-1700. {박무}2100-2400.
182,제주공항,2023-05-23,4.2,8,13,1020,1118,300,300,6,20.4,12.2,1510,152,1011.7,1014.2,1010,,,,,,,,0.5,,11.3,71,{박무}0-200. {황사 또는 공중먼지}0-1300. {박무}900-1100.
182,제주공항,2023-05-24,3.3,8,11,1325,1319,60,60,10,20.2,11.8,1040,203,1015.3,1017.4,1013.7,,,,,,,,5.6,8000,13,78,{박무}1800-2400.
182,제주공항,2023-05-25,4.8,13,19,1139,1140,310,320,10,23.9,15.9,933,409,1016.5,1017.5,1015.1,,,,,,,,4.8,10000,13.4,69,{박무}0-400.
182,제주공항,2023-05-26,4,9,13,529,1259,130,30,,25,16.6,1219,129,1018,1019.7,1016.6,,,,,,,,5.3,4000,16.6,78,
182,제주공항,2023-05-27,4.1,11,15,839,833,80,90,,27,19.6,1305,129,1016.6,1018.7,1014.9,,,,,,,,6.9,5000,17.2,73,
182,제주공항,2023-05-28,5.6,12,16,1141,1050,100,80,,27.1,20.3,916,500,1013.6,1015.4,1011.9,,,,,,,,5.7,11000,19.6,80,
182,제주공항,2023-05-29,6.9,14,25,1953,1951,270,270,63,29.3,20.1,1323,342,1010.9,1013,1009.1,7,5.6,2012,3.7,2.1,,,6.6,2000,21.1,85,{비}1917-2400. {박무}2027-2200.
182,제주공항,2023-05-30,8,18,26,1955,1954,70,80,51,23,19.3,1156,2244,1009.6,1011.1,1007.7,34.7,12.3,1638,6.5,3.5,,,8,200,19.8,96,{비}0-100. {비}121-800. {박무}121-1200. {이슬비}800-1200. {이슬비}1300-1635. {박무}1300-2200. {비}1635-2343.
182,제주공항,2023-05-31,17,23,31,1508,1523,70,70,63,24.6,18,1357,614,1009.4,1011.1,1008,10.2,5.3,222,3.6,2.2,,,5.5,3000,17.4,84,{비}26-700. {박무}239-700.
182,제주공항,2023-06-01,5.2,12,17,7,7,60,60,61,23.9,18.7,907,1502,1006.1,1009.5,1003,26.6,8.7,1431,6.9,4.4,,,7.1,100,19,95,{안개 또는 어는안개 또는 빙무}1045-1134. {박무}1134-1200. {비}1134-2400. {땅안개 또는 낮은어는안개}1200-1225. {박무}1225-1400. {땅안개 또는 낮은어는안개}1400-1417. {박무}1417-1700. {박무}1800-2400.
