ISSUE_HW_DAY_2019-05_2019-05_2021
일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2019-05-29,남해(295),X,28,29.2,22.7,12.9,40.5,X, ,X,낮음
2019-05-29,부천(433),X,,25.5,19.6,13.3,,X, ,X,낮음
2019-05-29,안양(434),X,,25.9,20.1,14.5,55,X, ,X,낮음
2019-05-29,광명(437),X,,26.5,20.6,14.9,,X, ,X,낮음
2019-05-29,군포(438),X,,27.2,19.9,13.5,,X, ,X,낮음
2019-05-29,김포(441),X,,24.6,18.1,11.5,,X, ,X,낮음
2019-05-29,하남(444),X,,,19.2,,,X, ,X,낮음
2019-05-29,의왕(445),X,,24.6,17,9.7,,X, ,X,낮음
2019-05-29,포천(504),X,22.8,27.1,18.5,9.5,39,X, ,X,낮음
2019-05-29,가평조종(505),X,,26.5,17.5,7.4,,X, ,X,낮음
2019-05-29,안성(516),X,26,27.9,19.1,10.7,53,X, ,X,낮음
2019-05-29,간성(517),X,25.3,28.6,21.2,12.6,35,X, ,X,낮음
2019-05-29,평창(526),X,23.2,25.3,16.1,6.1,53,X, ,X,낮음
2019-05-29,의정부(532),X,25.7,27.1,18.8,10.7,63,X, ,X,낮음
2019-05-29,횡성(536),X,26.6,28.5,17.6,7.3,61,X, ,X,낮음
2019-05-29,고양(540),X,26.6,28.3,19,10.4,65,X, ,X,낮음
2019-05-29,남양주(541),X,25.5,28.1,18.9,10.7,54,X, ,X,낮음
2019-05-29,안산(545),X,25.4,26.2,17,8.2,68,X, ,X,낮음
2019-05-29,경기광주(546),X,24.1,26.9,18.3,9,52,X, ,X,낮음
2019-05-29,여주(548),X,25.2,27,18.3,9.2,51,X, ,X,낮음
2019-05-29,용인(549),X,23.6,26.5,18.2,9.7,52,X, ,X,낮음
2019-05-29,오산(550),X,25.1,27.4,19.2,11.5,48,X, ,X,낮음
2019-05-29,평택(551),X,26,28,19.5,11.2,52,X, ,X,낮음
2019-05-29,화천(555),X,26.1,28.2,17.7,7.6,60,X, ,X,낮음
2019-05-29,양구(556),X,24.6,27.6,18,7.7,49,X, ,X,낮음
2019-05-29,시흥(565),X,24,25.3,18.3,10.4,62,X, ,X,낮음
2019-05-29,구리(569),X,25.6,27.8,20,11.4,48,X, ,X,낮음
2019-05-29,화성(571),X,24.5,26,18.2,12.1,58,X, ,X,낮음
2019-05-29,성남(572),X,24.7,27.2,19.6,11.2,50,X, ,X,매우높음
2019-05-29,과천(590),X,24.9,26.7,18.7,10.1,59,X, ,X,낮음
2019-05-29,양주(598),X,24.8,26.7,18,9.1,61,X, ,X,낮음
2019-05-29,단양(601),X,25.5,27.6,19.3,9.6,49,X, ,X,낮음
2019-05-29,진천(602),X,25.6,28,19.2,9.2,41,X, ,X,낮음
2019-05-29,괴산(603),X,25.7,27.8,17.4,7,52,X, ,X,낮음
2019-05-29,옥천(604),X,26.7,27.6,18.3,8,63,X, ,X,낮음
2019-05-29,홍북(608),X,26.5,27,18.1,11,72,X, ,X,낮음
2019-05-29,공주(612),X,26.7,28.7,19.6,10.4,54,X, ,X,낮음
2019-05-29,서천(614),X,24.8,23.7,17.7,11.1,78,X, ,X,낮음
2019-05-29,논산(615),X,26.2,26.4,18.6,9.9,70,X, ,X,낮음
2019-05-29,당진(616),X,26,27.2,19,12.8,64,X, ,X,낮음
2019-05-29,청양(618),X,24.8,25.9,16.1,7.6,69,X, ,X,낮음
2019-05-29,음성(619),X,25.5,26.7,17.5,7.4,58,X, ,X,낮음
2019-05-29,증평(623),X,26.1,27.7,18.6,9.4,54,X, ,X,낮음
2019-05-29,태안(627),X,25.8,26.4,17.8,11.5,72,X, ,X,낮음
2019-05-29,예산(628),X,25.8,27.5,20,13,53,X, ,X,낮음
2019-05-29,아산(634),X,26.7,28.6,19.7,11.2,47,X, ,X,낮음
2019-05-29,계룡(636),X,25.2,26.6,15.8,6.3,67,X, ,X,낮음
2019-05-29,연천청산(652),X,25.5,27,18.6,9.4,56,X, ,X,낮음
2019-05-29,양양(670),X,26.3,29.4,22.1,15.4,38,X, ,X,낮음
2019-05-29,무안(699),X,25,25,18,9.7,75,X, ,X,낮음
2019-05-29,무주(701),X,26.2,28.2,17,6.1,67,X, ,X,낮음
2019-05-29,익산(702),X,27,25.6,18,8.3,81,X, ,X,낮음
2019-05-29,진안(703),X,24.5,24.9,15.8,5.9,67,X, ,X,낮음
2019-05-29,담양(706),X,27.7,28,18.1,8.2,78,X, ,X,낮음
2019-05-29,구례(709),X,26.6,29,19.2,8.1,48,X, ,X,낮음
2019-05-29,나주(710),X,27.8,28.1,18.8,8.4,78,X, ,X,낮음
2019-05-29,순천시(712),X,28.3,30,21.7,11.7,49,X, ,X,낮음
2019-05-29,광양읍(713),X,28.2,30.1,21,9.9,52,X, ,X,낮음
2019-05-29,장성(730),X,25.8,26.6,17.6,8,69,X, ,X,낮음
2019-05-29,영암(731),X,26.3,26.5,18.7,10.2,74,X, ,X,낮음
2019-05-29,보성(732),X,26.6,27.9,19.2,10,58,X, ,X,낮음
2019-05-29,완주(734),X,27.1,27,18.3,11.5,71,X, ,X,낮음
2019-05-29,김제(737),X,24.8,24,18.2,12.7,69,X, ,X,낮음
2019-05-29,화순(741),X,25.3,27.3,18.1,8,57,X, ,X,낮음
2019-05-29,함평(754),X,26.6,26.8,17.7,9.2,75,X, ,X,낮음
2019-05-29,곡성(768),X,26.2,28.3,17.4,7,59,X, ,X,낮음
2019-05-29,압해도(789),X,25.9,24.4,18.6,13,79,X, ,X,낮음
2019-05-29,영양(801),X,25.2,26.7,17.8,6.5,58,X, ,X,낮음
2019-05-29,성주(810),X,26.1,29.2,19.4,8.1,48,X, ,X,낮음
2019-05-29,고령(812),X,27,30.6,18.7,7.8,55,X, ,X,낮음
2019-05-29,청도(813),X,26.1,29.7,19,7.7,51,X, ,X,낮음
2019-05-29,예천(815),X,26.3,27.4,18.3,7.8,59,X, ,X,낮음
2019-05-29,김천(822),X,27,29.1,18.3,5.4,55,X, ,X,낮음
2019-05-29,군위(823),X,27.1,28.9,19.5,7.6,56,X, ,X,낮음
2019-05-29,칠곡(825),X,26.9,30.6,20.6,9.6,43,X, ,X,낮음
2019-05-29,경산(827),X,26,30.2,21.6,10.5,35,X, ,X,낮음
2019-05-29,삼척(876),X,22.3,25.7,20.5,13.5,34,X, ,X,낮음
2019-05-29,속초(90),X,25,29,22.3,16.5,28.5,X, ,X,낮음
2019-05-29,삼천포(907),X,27.3,28.5,21.3,12.8,46,X, ,X,낮음
2019-05-29,고성(918),X,25.7,25,18.9,10.9,65,X, ,X,낮음
2019-05-29,창녕(919),X,27.6,31.6,20.1,8.4,48,X, ,X,낮음
2019-05-29,함안(920),X,27.2,30.1,19.8,9.2,52,X, ,X,낮음
2019-05-29,북춘천(93),X,25,28.2,18.2,8.5,54,X, ,X,매우높음
2019-05-29,하동(932),X,27.4,29.4,20.7,9.9,50,X, ,X,낮음
2019-05-29,철원(95),X,24.9,26.3,18.2,9.2,57.9,X, ,X,낮음
2019-05-29,동두천(98),X,25.6,27.1,18.7,10.7,59.5,X, ,X,낮음
2019-05-29,파주(99),X,25.8,26.4,18.2,9.6,62.5,X, ,X,낮음
2019-05-30,북강릉(104),X,26.4,30.1,23.7,16.9,27.8,X, ,X,매우높음
2019-05-30,동해(106),X,25.1,27.9,22.9,16.1,30.3,X, ,X,낮음
2019-05-30,서울(108),X,23.3,24.5,19.6,14.6,48,X, ,X,높음
2019-05-30,인천(112),X,22.3,22.4,18.4,15.6,59.8,X, ,X,높음
2019-05-30,원주(114),X,24.5,26.6,19.8,11.8,45.1,X, ,X,낮음
2019-05-30,울릉도(115),X,24.7,25.8,21.7,16.3,36.5,X, ,X,낮음
2019-05-30,수원(119),X,25.7,26.8,19.3,12.3,60.1,X, ,X,낮음
2019-05-30,영월(121),X,24.9,26.1,18.7,8.6,52.9,X, ,X,낮음
2019-05-30,충주(127),X,25.5,26.6,19.2,9.1,53,X, ,X,낮음
2019-05-30,서산(129),X,23.4,23,18,12.9,70.9,X, ,X,높음
2019-05-30,울진(130),X,27.7,30.4,22.4,12.8,37.3,X, ,X,낮음
2019-05-30,청주(131),X,25.5,26.7,20.5,14.6,50.5,X, ,X,높음
2019-05-30,대전(133),X,25.9,27.2,20.2,14.6,54.6,X, ,X,높음
2019-05-30,추풍령(135),X,24.2,26.4,19,9.2,39,X, ,X,낮음
2019-05-30,안동(136),X,25.4,27.4,19.9,10.1,45.6,X, ,X,매우높음
2019-05-30,상주(137),X,26.6,27.6,20.9,13.1,44.9,X, ,X,낮음
2019-05-30,포항(138),X,26.8,31.3,24.9,18.7,28.9,X, ,X,낮음
2019-05-30,군산(140),X,24.4,25.8,19.4,14.2,60.4,X, ,X,낮음
2019-05-30,대구(143),X,27.1,31,23.2,14.1,32.8,X, ,X,매우높음
2019-05-30,전주(146),X,25.8,26.8,19.8,13,58.9,X, ,X,높음
2019-05-30,울산(152),X,26.9,29.9,23.5,17.3,32.5,X, ,X,높음
2019-05-30,창원(155),X,25.4,28.3,22.5,15.5,32.6,X, ,X,매우높음
2019-05-30,광주(156),X,26.8,28.1,20.4,14.5,57.9,X, ,X,높음
2019-05-30,부산(159),X,24.5,26.9,22.5,17.8,34.4,X, ,X,매우높음
2019-05-30,통영(162),X,25.2,27.1,20.6,15.2,58.6,X, ,X,낮음
2019-05-30,목포(165),X,23.7,25.2,20,15.6,57.3,X, ,X,높음
2019-05-30,여수(168),X,25.4,25.7,22,18.1,48.6,X, ,X,낮음
2019-05-30,흑산도(169),X,23,22.3,19.1,15.6,56.3,X, ,X,낮음
2019-05-30,완도(170),X,27,28.6,21.4,14.4,52.6,X, ,X,낮음
2019-05-30,고창(172),X,25.2,27.2,19.5,12.3,59.3,X, ,X,낮음
2019-05-30,제주(184),X,24.7,25.9,21.7,18,51.3,X, ,X,매우높음
2019-05-30,진주(192),X,26.9,29,20.3,9.3,54.4,X, ,X,낮음
2019-05-30,양평(202),X,25,26.7,19.1,10.4,51.4,X, ,X,낮음
2019-05-30,이천(203),X,25.3,27,19.1,9.8,53.1,X, ,X,낮음
2019-05-30,인제(211),X,23.7,25.1,18.7,9.1,49.3,X, ,X,낮음
2019-05-30,홍천(212),X,25.8,27.2,19.6,9.2,52.3,X, ,X,낮음
2019-05-30,태백(216),X,22.6,25,17.9,9.2,44.1,X, ,X,낮음
2019-05-30,정선군(217),X,24.2,26,18.5,8.2,47.3,X, ,X,낮음
2019-05-30,제천(221),X,24.1,26,18.4,8.2,50.1,X, ,X,낮음
2019-05-30,보은(226),X,25.3,27,18.1,7.9,56.3,X, ,X,낮음
2019-05-30,천안(232),X,24.2,25.8,17.8,7.9,59.1,X, ,X,낮음
2019-05-30,보령(235),X,23.2,24.6,18.2,12.2,65,X, ,X,낮음
2019-05-30,부여(236),X,24.8,26.6,18.5,11.7,65,X, ,X,낮음
2019-05-30,금산(238),X,25.3,27.2,18,8.4,54.5,X, ,X,낮음
2019-05-30,세종(239),X,,,,,,X, ,X,매우높음
2019-05-30,부안(243),X,24.9,27.7,20,12.8,54.6,X, ,X,낮음
2019-05-30,임실(244),X,24.9,27.3,18.1,8.1,54.1,X, ,X,낮음
2019-05-30,정읍(245),X,25,26.7,19,11.5,65.9,X, ,X,낮음
2019-05-30,남원(247),X,25.6,27.7,19.2,10,47.4,X, ,X,낮음
2019-05-30,장수(248),X,23.6,25.6,16.9,7.1,52,X, ,X,낮음
2019-05-30,영광군(252),X,25.7,27.9,19.7,12.1,59.9,X, ,X,낮음
2019-05-30,김해시(253),X,27.7,29.9,23.2,16.4,37.3,X, ,X,낮음
2019-05-30,순창군(254),X,25.3,27,18.7,10.2,58,X, ,X,낮음
2019-05-30,양산시(257),X,27.6,29.7,22.2,12.5,45.6,X, ,X,낮음
2019-05-30,강진군(259),X,26.1,28.7,20.4,13.2,56.3,X, ,X,낮음
2019-05-30,장흥(260),X,27,29.3,20.3,12.5,59.8,X, ,X,낮음
2019-05-30,해남(261),X,25.8,27.9,19.3,11.6,61,X, ,X,낮음
2019-05-30,고흥(262),X,26.1,27.7,20.3,11.8,57.8,X, ,X,낮음
2019-05-30,의령군(263),X,27.7,30.5,21.1,9.9,45,X, ,X,낮음
2019-05-30,함양군(264),X,26.6,28.3,20.1,9.2,51.1,X, ,X,낮음
2019-05-30,진도군ASOS(268),X,25.1,27,19.3,12.1,58.1,X, ,X,낮음
2019-05-30,봉화(271),X,24.1,26.4,17.5,7,52.6,X, ,X,낮음
2019-05-30,영주(272),X,24.2,26.1,19.8,10.4,43.3,X, ,X,낮음
2019-05-30,문경(273),X,25.7,27.4,19.7,10.9,45.8,X, ,X,낮음
2019-05-30,청송군(276),X,25.7,27.6,19.2,7.2,53.8,X, ,X,낮음
2019-05-30,영덕(277),X,27.2,30.3,24,15.7,29.3,X, ,X,낮음
2019-05-30,의성(278),X,26.6,30,20.1,7.6,46.5,X, ,X,낮음
2019-05-30,구미(279),X,26.9,29.5,21.5,13.1,42,X, ,X,낮음
2019-05-30,영천(281),X,26.6,31.6,23.6,13.7,27.5,X, ,X,낮음
2019-05-30,경주시(283),X,28.1,31.7,23.5,12.6,36.5,X, ,X,낮음
2019-05-30,거창(284),X,26,29.1,19.2,8.9,48.4,X, ,X,낮음
2019-05-30,합천(285),X,26.8,30.7,21.7,9.3,36.9,X, ,X,낮음
2019-05-30,밀양(288),X,26.8,31.2,22,9.9,37.5,X, ,X,낮음
2019-05-30,산청(289),X,25.8,29.4,21.2,12.3,39,X, ,X,낮음
2019-05-30,거제(294),X,27.2,29.6,22.2,14.3,45.4,X, ,X,낮음
2019-05-30,남해(295),X,27.3,29.4,22.7,15.4,43.6,X, ,X,낮음
2019-05-30,부천(433),X,,24.3,19,14.1,,X, ,X,낮음
2019-05-30,안양(434),X,,24.5,20,15.9,54,X, ,X,낮음
2019-05-30,광명(437),X,,24.6,19.8,15.5,,X, ,X,낮음
2019-05-30,군포(438),X,,25.2,19.6,14.7,,X, ,X,낮음
2019-05-30,김포(441),X,,23.6,17.9,12.2,,X, ,X,낮음
2019-05-30,하남(444),X,,,19.1,,,X, ,X,낮음
2019-05-30,의왕(445),X,,23.7,17.5,10.2,,X, ,X,낮음
2019-05-30,포천(504),X,22.9,25.9,18.8,9.6,38,X, ,X,낮음
2019-05-30,가평조종(505),X,,26.5,17.8,7,,X, ,X,낮음
2019-05-30,안성(516),X,25.7,27.4,19.4,10.9,57,X, ,X,낮음
2019-05-30,간성(517),X,26.7,29.4,24.6,19.5,29,X, ,X,낮음
2019-05-30,평창(526),X,24.2,26,18,7.2,50,X, ,X,낮음
2019-05-30,의정부(532),X,25,25.4,18.9,11.3,60,X, ,X,낮음
2019-05-30,횡성(536),X,26.2,27.1,19.3,8.4,59,X, ,X,낮음
2019-05-30,고양(540),X,25.2,26.2,18.9,11.3,59,X, ,X,낮음
2019-05-30,남양주(541),X,25.1,26.1,19.1,10.9,52,X, ,X,낮음
2019-05-30,안산(545),X,24.7,25.3,17.8,8.1,66,X, ,X,낮음
2019-05-30,경기광주(546),X,24.5,25.9,18.5,10,51,X, ,X,낮음
2019-05-30,여주(548),X,25.7,26.9,18.6,10.3,55,X, ,X,낮음
2019-05-30,용인(549),X,23.9,25.5,18.4,10,53,X, ,X,낮음
2019-05-30,오산(550),X,25,26.9,19.4,12.4,46,X, ,X,낮음
2019-05-30,평택(551),X,25,26.5,19.3,11.4,58,X, ,X,낮음
2019-05-30,화천(555),X,26,27.3,18.8,8.1,57,X, ,X,낮음
2019-05-30,양구(556),X,24.6,26.1,18.8,8.2,52,X, ,X,낮음
2019-05-30,시흥(565),X,24,25.1,18.9,10.7,58,X, ,X,낮음
2019-05-30,구리(569),X,25.1,26.6,19.6,11.9,51,X, ,X,낮음
2019-05-30,화성(571),X,24.4,25.5,19.2,12.6,54,X, ,X,낮음
2019-05-30,성남(572),X,24.7,26,19.5,11.8,50,X, ,X,높음
2019-05-30,과천(590),X,24.7,25.9,18.7,10.4,58,X, ,X,낮음
2019-05-30,양주(598),X,24.6,25.2,18.4,9.1,59,X, ,X,낮음
2019-05-30,단양(601),X,26.1,28.1,19.8,10.8,56,X, ,X,낮음
2019-05-30,진천(602),X,25.3,27.8,19.6,10.5,45,X, ,X,낮음
2019-05-30,괴산(603),X,24.7,25.8,17.8,7.1,58,X, ,X,낮음
2019-05-30,옥천(604),X,25.3,27.1,18.6,9.1,62,X, ,X,낮음
2019-05-30,홍북(608),X,24.6,25.4,17.7,12.1,74,X, ,X,낮음
2019-05-30,공주(612),X,26.3,27.7,19.2,12.1,62,X, ,X,낮음
2019-05-30,서천(614),X,24.3,25.4,19.6,14.4,63,X, ,X,낮음
2019-05-30,논산(615),X,25.7,27,19.1,12.5,64,X, ,X,낮음
2019-05-30,당진(616),X,24.3,24.3,18.4,14.3,70,X, ,X,낮음
2019-05-30,청양(618),X,24.5,26.3,17,7.5,67,X, ,X,낮음
2019-05-30,음성(619),X,25,25.7,17.9,7.5,59,X, ,X,낮음
2019-05-30,증평(623),X,25.1,25.9,18.8,9.9,61,X, ,X,낮음
2019-05-30,태안(627),X,23.2,22.6,17.7,13.9,75,X, ,X,낮음
2019-05-30,예산(628),X,24.4,25.9,19.2,14.5,60,X, ,X,낮음
2019-05-30,아산(634),X,25.8,28.3,19.5,12.1,49,X, ,X,낮음
2019-05-30,계룡(636),X,24.6,25.9,17.4,8.4,60,X, ,X,낮음
2019-05-30,연천청산(652),X,25.2,26,18.7,9.4,55,X, ,X,낮음
2019-05-30,양양(670),X,27.2,29.5,24.6,20.2,34,X, ,X,낮음
2019-05-30,무안(699),X,24.9,26.9,19,13.3,66,X, ,X,낮음
2019-05-30,무주(701),X,26,28,18.2,7,61,X, ,X,낮음
2019-05-30,익산(702),X,26.3,26.9,19.2,11.9,69,X, ,X,낮음
2019-05-30,진안(703),X,23.9,24.5,16.5,7.1,63,X, ,X,낮음
2019-05-30,담양(706),X,27.4,28.1,19.5,11.2,66,X, ,X,낮음
2019-05-30,구례(709),X,26,28.7,19.7,9.6,46,X, ,X,낮음
2019-05-30,나주(710),X,27.3,28.4,19.6,12.5,71,X, ,X,낮음
2019-05-30,순천시(712),X,27.6,29.8,22.8,15.7,42,X, ,X,낮음
2019-05-30,광양읍(713),X,28,30.6,22.5,13.4,42,X, ,X,낮음
2019-05-30,장성(730),X,25.4,27.3,18.5,10.8,60,X, ,X,낮음
2019-05-30,영암(731),X,26.3,27.6,19.4,12.8,67,X, ,X,낮음
2019-05-30,보성(732),X,25.9,27.8,18.9,10.5,61,X, ,X,낮음
2019-05-30,완주(734),X,26.7,29,19.1,10.4,61,X, ,X,낮음
2019-05-30,김제(737),X,24.9,26.1,19.4,13.8,58,X, ,X,낮음
2019-05-30,화순(741),X,25,27,19.2,11.6,53,X, ,X,낮음
2019-05-30,함평(754),X,25.9,27.6,19.8,12.2,58,X, ,X,낮음
2019-05-30,곡성(768),X,26.1,28.3,18.7,9.4,51,X, ,X,낮음
2019-05-30,압해도(789),X,25.4,25.8,19.7,14.3,66,X, ,X,낮음
2019-05-30,영양(801),X,25.2,26.9,19,7,53,X, ,X,낮음
2019-05-30,성주(810),X,26.9,30.2,20.2,9.2,44,X, ,X,낮음
2019-05-30,고령(812),X,27.3,30.6,20.4,7.9,51,X, ,X,낮음
2019-05-30,청도(813),X,26.8,30.3,21.2,8.9,43,X, ,X,낮음
2019-05-30,예천(815),X,25.7,26.8,19.1,9.2,61,X, ,X,낮음
2019-05-30,김천(822),X,26.9,29,18.8,6.6,54,X, ,X,낮음
2019-05-30,군위(823),X,27.9,29.2,20.7,9,52,X, ,X,낮음
2019-05-30,칠곡(825),X,27.2,30.8,21.4,11.4,40,X, ,X,낮음
2019-05-30,경산(827),X,26.5,30.5,22.9,13.2,32,X, ,X,낮음
2019-05-30,삼척(876),X,26,29,24.2,19.3,26,X, ,X,낮음
2019-05-30,속초(90),X,25.5,28.2,24.3,18.7,29.1,X, ,X,낮음
2019-05-30,삼천포(907),X,25.2,26.5,21.6,15,46,X, ,X,낮음
2019-05-30,고성(918),X,24.8,26.5,20.4,11,54,X, ,X,낮음
2019-05-30,창녕(919),X,27.7,30.7,21.3,9.4,45,X, ,X,낮음
2019-05-30,함안(920),X,27.4,30.6,21.4,9.8,47,X, ,X,낮음
2019-05-30,북춘천(93),X,24.5,25.8,19.1,9.4,55.3,X, ,X,높음
2019-05-30,하동(932),X,27.5,29.6,21.4,11.5,51,X, ,X,낮음
2019-05-30,철원(95),X,24.7,25.7,18.4,8.9,58.5,X, ,X,낮음
2019-05-30,동두천(98),X,25.2,25.7,18.6,11,58.8,X, ,X,낮음
2019-05-30,파주(99),X,24.6,24.6,18.2,9.2,68,X, ,X,낮음
2019-05-31,북강릉(104),X,22.9,24.6,20.9,16.8,38.5,X, ,X,매우높음
2019-05-31,동해(106),X,22.4,23.4,18.9,14.1,47.4,X, ,X,낮음
2019-05-31,서울(108),X,22.4,23.3,19.1,16.1,49.6,X, ,X,매우높음
2019-05-31,인천(112),X,21.1,21.2,17.7,15.5,64,X, ,X,매우높음
2019-05-31,원주(114),X,23.2,25,19.7,16.4,44.4,X, ,X,낮음
2019-05-31,울릉도(115),X,23.3,23.2,18.4,15.7,63.5,X, ,X,낮음
2019-05-31,수원(119),X,23.5,24.2,18.9,14.4,59.9,X, ,X,낮음
2019-05-31,영월(121),X,22.7,23.8,18.5,14.6,52.3,X, ,X,낮음
2019-05-31,충주(127),X,23.8,25,18.6,13.5,56.6,X, ,X,낮음
2019-05-31,서산(129),X,22.7,22.5,17.6,13.2,73.5,X, ,X,높음
2019-05-31,울진(130),X,26,27,20,15.9,49,X, ,X,낮음
2019-05-31,청주(131),X,24.5,25.6,19.7,15.7,55,X, ,X,매우높음
2019-05-31,대전(133),X,24.4,24.3,19,15.2,65,X, ,X,높음
2019-05-31,추풍령(135),X,22.5,23.3,17.6,12.1,57.1,X, ,X,낮음
2019-05-31,안동(136),X,23.8,24.9,19,13.8,57.9,X, ,X,높음
2019-05-31,상주(137),X,24.8,25.1,19.5,14.7,60.4,X, ,X,낮음
2019-05-31,포항(138),X,25.3,26.6,21.7,17,46.8,X, ,X,낮음
2019-05-31,군산(140),X,21.7,21.3,17.7,14.3,70.9,X, ,X,낮음
2019-05-31,대구(143),X,24.9,26.4,19.9,14.2,58,X, ,X,높음
2019-05-31,전주(146),X,24.1,23.4,18.2,15,74.3,X, ,X,높음
2019-05-31,울산(152),X,23.9,24.3,19.5,15.1,57.5,X, ,X,높음
2019-05-31,창원(155),X,22.2,22.6,17.4,13.4,65,X, ,X,높음
2019-05-31,광주(156),X,24.6,24.4,17.7,13.2,76.4,X, ,X,매우높음
2019-05-31,부산(159),X,22,22.9,18.4,14.9,59.9,X, ,X,높음
2019-05-31,통영(162),X,21.8,20.7,17.2,13.6,70.5,X, ,X,낮음
2019-05-31,목포(165),X,21.8,21,17.1,14.4,71.8,X, ,X,높음
2019-05-31,여수(168),X,21.1,22.2,17.3,14.8,71.8,X, ,X,낮음
2019-05-31,흑산도(169),X,22.3,20.5,16.8,14.2,79.1,X, ,X,낮음
2019-05-31,완도(170),X,22.9,21.8,17,14.2,76.9,X, ,X,낮음
2019-05-31,고창(172),X,23.3,23.1,17.3,13.7,73.4,X, ,X,낮음
2019-05-31,제주(184),X,21.8,21.4,17.9,15.6,73.9,X, ,X,높음
2019-05-31,진주(192),X,23.3,22.6,17.1,13.6,76.3,X, ,X,낮음
2019-05-31,양평(202),X,23.1,24.7,19.6,15.1,48.3,X, ,X,낮음
2019-05-31,이천(203),X,23.8,25.5,19.2,13.8,49,X, ,X,낮음
2019-05-31,인제(211),X,21.8,23.2,19.2,15.9,46.1,X, ,X,낮음
2019-05-31,홍천(212),X,24,25.7,19.9,15.2,50.3,X, ,X,낮음
2019-05-31,태백(216),X,20.9,21.8,16.2,11.5,53.3,X, ,X,낮음
2019-05-31,정선군(217),X,22.6,24.3,18,12.7,48,X, ,X,낮음
2019-05-31,제천(221),X,22.9,24.5,18.3,13.8,50.5,X, ,X,낮음
2019-05-31,보은(226),X,23.9,24.4,18,13,67.4,X, ,X,낮음
2019-05-31,천안(232),X,23.2,23.8,17.6,12.6,64.3,X, ,X,낮음
2019-05-31,보령(235),X,21.5,20.8,17.1,13,69,X, ,X,낮음
2019-05-31,부여(236),X,23.1,23,17.9,12.7,70.1,X, ,X,낮음
2019-05-31,금산(238),X,23.7,24,17.7,12.7,65.8,X, ,X,낮음
2019-05-31,세종(239),X,23.7,24.1,,13.7,,X, ,X,높음
2019-05-31,부안(243),X,22.4,22.2,17.9,13.9,67.4,X, ,X,낮음
2019-05-31,임실(244),X,23.1,23.7,16.6,11.6,72,X, ,X,낮음
2019-05-31,정읍(245),X,24,23.2,16.9,12.7,84.3,X, ,X,낮음
2019-05-31,남원(247),X,23.3,23.9,17.4,13.1,66.5,X, ,X,낮음
2019-05-31,장수(248),X,22.1,22,15.5,10.7,70.5,X, ,X,낮음
2019-05-31,영광군(252),X,23.6,23.1,17,13.1,75.8,X, ,X,낮음
2019-05-31,김해시(253),X,23.5,23.5,19.2,16.1,62.8,X, ,X,낮음
2019-05-31,순창군(254),X,23.9,24,17.2,12.8,74.4,X, ,X,낮음
2019-05-31,양산시(257),X,23.3,23.1,18.8,15.1,65.9,X, ,X,낮음
2019-05-31,강진군(259),X,23,21.9,17.1,13.7,74.3,X, ,X,낮음
2019-05-31,장흥(260),X,23.5,22.5,17.2,13.9,77.5,X, ,X,낮음
2019-05-31,해남(261),X,22.3,21.4,15.9,12.8,80,X, ,X,낮음
2019-05-31,고흥(262),X,22.4,21.4,16,12.9,80,X, ,X,낮음
2019-05-31,의령군(263),X,24,23.9,18.1,14,70.5,X, ,X,낮음
2019-05-31,함양군(264),X,24.7,24.5,17.6,12.6,75.4,X, ,X,낮음
2019-05-31,진도군ASOS(268),X,22.1,21.3,16.1,12.5,75.9,X, ,X,낮음
2019-05-31,봉화(271),X,22.4,23.9,16.8,10.1,60.6,X, ,X,낮음
2019-05-31,영주(272),X,22.2,23.2,18,13.3,54.6,X, ,X,낮음
2019-05-31,문경(273),X,24.1,24.9,19,13.8,55.9,X, ,X,낮음
2019-05-31,청송군(276),X,24.3,24.6,17.8,12,69,X, ,X,낮음
2019-05-31,영덕(277),X,25.4,27.1,21.3,17,43.8,X, ,X,낮음
2019-05-31,의성(278),X,24.6,26.2,19.4,13.7,58.1,X, ,X,낮음
2019-05-31,구미(279),X,25.1,25.8,20,14.7,64.4,X, ,X,낮음
2019-05-31,영천(281),X,24.4,26.5,20.3,14.8,47.5,X, ,X,낮음
2019-05-31,경주시(283),X,25.8,26.9,19.9,14.2,61.5,X, ,X,낮음
2019-05-31,거창(284),X,24.6,25.2,17.4,12.8,69.8,X, ,X,낮음
2019-05-31,합천(285),X,24.7,25.1,18.2,13.6,67.1,X, ,X,낮음
2019-05-31,밀양(288),X,23.9,24.8,19,14.2,65,X, ,X,낮음
2019-05-31,산청(289),X,24.6,24.3,17.9,13.2,71.5,X, ,X,낮음
2019-05-31,거제(294),X,22.9,21.9,17.9,14.3,71.3,X, ,X,낮음
2019-05-31,남해(295),X,22.9,22.3,17.2,13.6,74.3,X, ,X,낮음
2019-05-31,부천(433),X,,22.5,18.6,15.8,,X, ,X,낮음
2019-05-31,안양(434),X,,21.9,18.7,16.5,59,X, ,X,낮음
2019-05-31,광명(437),X,,22.9,19.1,15.9,,X, ,X,낮음
2019-05-31,군포(438),X,,23.1,19,15.3,,X, ,X,낮음
2019-05-31,김포(441),X,,22.2,17.6,13.9,,X, ,X,낮음
2019-05-31,하남(444),X,,,19.5,,,X, ,X,낮음
